"rmse_UNEMPRatePI";"rrmse_UNEMPRatePI";"rmse_UNEMPRateHajek";"rrmse_UNEMPRateHajek"
0.868551932630114;0.0840092115689293;6.93179960364705;0.670466551945607
1.5998665346217;0.0941504094420781;10.3074915191975;0.606584690567742
1.22204665151353;0.11166202351173;8.13175347116756;0.743022409303702
1.18450622299614;0.0617721627597484;9.02909760506435;0.470868684356003
1.48087902471997;0.115197480105526;9.56692391480883;0.744210370293868
1.33399712790862;0.159385348983112;8.50003476551685;1.01558015315554
1.52317772134333;0.0728515850505781;10.3531616835493;0.495178092722031
1.64063873261149;0.183409716066795;9.72974459820635;1.08770423292331
1.22658399693813;0.0565986014671167;7.7863501979653;0.359287690723289
1.29719103212698;0.0967053131007385;7.90480108098117;0.589301224417123
1.6569332749373;0.171521229343493;9.88524551766549;1.0232937494821
1.23890886007806;0.109159951759641;7.86501498536193;0.692984515694611
1.32811646863412;0.166912573811982;8.07077844867927;1.01430441934114
0.731110327062994;0.0701632533908627;6.33976322663791;0.608414896142402
1.28471874853307;0.0703679221216701;9.72024517569705;0.532407156280697
0.936417671132562;0.0592165539054968;7.68610036087223;0.486048470008227
1.1897117489796;0.132884316563316;7.65148096492361;0.854628711192571
1.2985286721057;0.132303937403252;8.94280497223943;0.911160711867857
0.975256147806151;0.0813259538355061;6.61348035164873;0.551493675769289
1.53037087838386;0.158952190215213;8.915544124247;0.926014265905268
1.14066065502117;0.059926633109351;7.84866179424584;0.412343385101173
0.915284202040229;0.0676975317364428;6.36837678467019;0.471026800778199
1.53482580595346;0.100358762005924;9.88725210267338;0.646504884668886
1.11465036923949;0.0612213834728785;9.11430314858484;0.500596656625416
1.07031317292317;0.0993778226512239;7.41710408107029;0.688672878743673
1.66949706130039;0.187845049546021;9.20802081616564;1.03604921897027
0.88550645115643;0.0436066225537856;7.1271034005918;0.350973058960251
1.73991151753834;0.217782317336675;10.9129350193192;1.36595697740677
1.25289971016185;0.097390111326201;8.75968228667238;0.680905603347108
1.65181016450696;0.153101130631898;8.8494956015405;0.820232137584807
1.22574692508585;0.0679494313544854;7.89834612463049;0.437845787597597
0.906559196595818;0.074953366591413;7.28685372427706;0.602469447714674
1.3494355655541;0.1331020137067;8.17890655319534;0.80672909469539
1.26770298844939;0.128712781707449;9.41701547639218;0.956131103572715
1.71138295043109;0.133407766116654;9.95757576309384;0.776224829256983
1.04016928066544;0.08915409304577;5.59168038956151;0.479269291066019
1.92421830490447;0.0827998671065143;11.6695391445309;0.502144838711217
2.2145078934788;0.0940103442507729;13.2363444072825;0.561909622455962
1.12245566065915;0.376492280560215;11.0512036604567;3.70677703796104
1.13846043984434;0.272116067999314;11.0433545697792;2.63959477016298
1.00603452986317;0.193999850188866;11.1013417618396;2.14074027755807
1.0832742799104;0.24801810558862;12.7162446052333;2.91141307024509
1.24892558597924;0.382020261125244;10.2565646249348;3.13726897763358
0.95128380001416;0.180063048376904;10.5038891701176;1.98822086926778
0.957815117626388;0.224421261256638;9.97000098949121;2.3360251426563
0.836193632265652;0.261419266132931;10.2519259119243;3.20506022161743
1.10675789677282;0.464958590413567;10.4029621182256;4.37037460199731
1.00957525497412;0.169428174140998;9.78172283917629;1.64158088505985
0.942668783691833;0.15232248421997;10.5439459684807;1.70375859600456
0.951363319470433;0.240182272204992;10.0340221364717;2.53320070972933
0.982655466814817;0.255660471988211;9.76280155827275;2.54001787870339
1.02000411231097;0.228338977036831;11.960465312938;2.67747980765802
0.808264084339306;0.227713957233017;9.06589111551367;2.5541527599173
1.12135168078631;0.398204593766324;11.5449461518818;4.09974022533279
1.01040979824501;0.262703056387868;10.2000618410426;2.65198083553955
0.979055840776939;0.16446631784474;11.485758166313;1.92943065614072
1.23311406694465;0.3903271150228;10.588258647425;3.35158324907027
0.947192666125384;0.363242029861873;10.731402065623;4.11542066254216
1.14730128427039;0.260783832810726;12.4064534995637;2.82001122073335
1.18672220435298;0.498906839270945;10.8632546930538;4.56699305298805
0.966378689587693;0.223782026700478;9.55608397043807;2.2128797553855
0.990218680838732;0.24423015185769;9.53823075057538;2.35253443481147
1.1059903983158;0.414129062989169;11.611339846679;4.34777128090484
0.95860302973932;0.352424657724361;9.38813605384085;3.45149194484012
0.888654183198212;0.336625627267852;9.56101559078974;3.6217495302663
0.819240793916804;0.255947924469967;10.0247760182775;3.13194928061042
0.936665977281265;0.160277952863506;11.8463793551833;2.02709768257456
0.90657640432247;0.231364661032012;9.69949674646493;2.47537964392985
0.935623980124988;0.299037715950008;10.0255102329051;3.20428478209896
0.95383261779748;0.313871232788345;9.52736807341204;3.13510641870823
0.890954220174426;0.225309469616898;9.74391241706126;2.46409488722302
1.17905605737676;0.338124791272762;9.63730088019617;2.7637450553446
0.89523436179648;0.11021355500375;10.4859556583919;1.2909406743547
0.836658556183347;0.221539011989937;9.00377249356577;2.38411099446118
1.08482905606064;0.271362746826489;12.1069401801318;3.02847026873965
0.954735327707736;0.150980756909324;10.5340162609704;1.6658373291737
0.965415973947072;0.288948253777615;10.0603451190838;3.01105350750988
1.26908612416951;0.428075572918981;9.19717127772575;3.10229880302479
0.866991837373756;0.137765868729547;9.92041275331252;1.57636349294324
1.24092003233502;0.44646939563993;8.9769621498235;3.22981236604951
1.07536183300591;0.265451548354518;11.2721291594715;2.7825091488228
1.26761107544106;0.412714069411024;9.96240076206916;3.24359974386185
0.951926948554949;0.296374793380048;10.4001318362679;3.23799733664251
0.872365956019557;0.231382329144567;10.7421684420266;2.849203292527
0.981575759535867;0.304566739795399;10.183575777697;3.15979530254408
0.900666987014965;0.256555295558447;11.8973075540021;3.38895207648599
1.22525735249376;0.407542884708992;10.2702645292159;3.41607681393805
0.939878669032369;0.324658921833377;9.80707205487973;3.38762176926248
1.94407250675688;0.225154062732187;11.296106895866;1.30826620500084
2.03159137077528;0.38801978096046;15.764063168824;3.01082610696446
1.09258349134432;0.31070710101084;10.9039126109639;3.10083678169035
1.11565165829723;0.148171764683792;10.9521189362516;1.45457121651034
0.94341797734259;0.144985020122436;11.5114317168919;1.7690834806994
1.03525035911429;0.186843196167284;11.9974586963365;2.16531538383268
1.17554327118704;0.172475044682699;10.1900135838305;1.49507303666821
0.991515148214657;0.111233522256348;10.4519061377579;1.17255125762723
0.90401398194632;0.175577363379184;10.1697331629184;1.97516296282361
0.838762744590965;0.213626902783951;10.2198725831556;2.60292882685298
1.07889604124953;0.291312360409915;10.900360494432;2.94320270308375
1.0218324604913;0.108225184697715;10.184863784222;1.07870791620628
0.989987333042971;0.0824958116115975;10.7906995528616;0.899190815638027
1.00793349857183;0.214054698187459;9.42427670380606;2.00143234481907
0.989193296006979;0.112794538461847;9.9850006529024;1.13855759509456
0.980963440650164;0.11607628624886;11.5087615471171;1.36181864109801
0.823661455367211;0.205559963742943;9.40751664329382;2.34781992954189
1.22065646242123;0.180628545572481;11.1850772739092;1.65512927043747
0.967618466629767;0.231502310162961;10.3761317967655;2.48248515747443
0.943746906856005;0.120784084057618;11.1156166839929;1.42261613803255
1.15511902136263;0.232705466836047;10.3334362298785;2.08173102288435
1.01439799311008;0.322983299570818;10.1585191482774;3.23446226781713
1.13914965881028;0.133096380225409;11.2951412839083;1.31970580634053
1.17391800891815;0.334687439230392;10.6427364549652;3.03427512267136
1.02016932733049;0.114214508793448;10.4669700278192;1.17184452448828
0.991918856837777;0.190727174913429;9.74686632457236;1.87413745139493
1.08694315576597;0.296943740145556;10.9182331227894;2.98276957912989
0.945418679347053;0.218720535689124;9.13635699487631;2.11367613081914
0.963678188916446;0.324391801659079;9.47986171034965;3.19109579843969
0.82157353530185;0.206412836987855;9.85787418210144;2.47670073239311
0.963398136889948;0.130441442780725;11.6943079709876;1.58337695044972
0.87057325901351;0.138810019523693;9.78961440225386;1.56092155626986
0.957503793867165;0.283734427364025;9.83068231526376;2.91309865839129
0.966272435182164;0.255798468420291;9.72363846784347;2.57411029952239
0.912534977789642;0.195588594529155;9.57318958124966;2.05187389078844
1.08719518638762;0.300468093327051;9.67799643934996;2.67470751688989
0.941900601634262;0.122694234581076;9.93098239361613;1.29363361835499
0.796677994415058;0.15073328888216;9.07194713422718;1.71643303529572
1.13422462850831;0.186213003846668;11.2112608930783;1.84062531824444
0.908505236070025;0.124141015381915;11.0584587403156;1.51106261370627
0.891227699110456;0.217281601440526;10.1934232386368;2.48515988412695
1.19755246970071;0.318888732488304;9.79177299131044;2.60738978626344
0.870988299378509;0.10466968478651;9.70965514970142;1.16684293535303
1.17129559493919;0.392328283245128;9.38088079503559;3.14214863741085
1.00851345339532;0.200966636664431;11.3334055720073;2.25840953543277
1.25030222271754;0.304629999638903;10.0956489282095;2.45975530833696
0.93635833313087;0.128046051977141;9.76685659065637;1.3356077288049
0.909580168730874;0.195616105924774;10.0851641367509;2.16893529989341
0.964536719030735;0.250965034748552;10.0211346043501;2.60742213808919
0.922029249157107;0.246699540604414;11.9900234733744;3.20806881714615
1.18919455736586;0.24008719743496;10.4682854564574;2.11344838539887
0.896215568089252;0.200268171414993;9.51327634078166;2.1258350387684
1.76624052557158;0.185129820510376;11.6428314961227;1.2203520833677
2.05169686106307;0.209564858265895;12.4699232089495;1.27370555536945
